path,tracked,text_lines,bytes,sha256,review_scope,method
clients/react-native/example/android/app/debug.keystore,True,,2257,221e0a3106aa4c3ccc154e0a418b55020b3f9ea6e84f92e8749cd9e2f39f5e58,08-react-native,binary-structure
clients/react-native/example/android/app/proguard-rules.pro,True,10,435,426b908d7c5dac3db6648e2b21e3762ad9639e4976f7a2eb4e72d60d51b08ef2,08-react-native,full-text
clients/react-native/example/android/app/src/androidTest/java/trainstar/synchroreactnative/example/DetoxTest.java,True,25,665,b8bf31bc5d6ccbcf96592df96e8ab28348024a998de104829dc2dee517b9ecf1,08-react-native,full-text
clients/react-native/example/android/app/src/main/AndroidManifest.xml,True,28,1132,cd58747d8ad916ac568d0caeb7843ae74e75366cc7f0e2fa1e90030505c7bc26,08-react-native,full-text
clients/react-native/example/android/app/src/main/assets/corrupt-seed.db,True,1,45,0606725deea975e9c93a38f37b361759b994ee24e5bde961bab78a354354ecf5,08-react-native,full-text
clients/react-native/example/android/app/src/main/java/trainstar/synchroreactnative/example/MainActivity.kt,True,31,1197,6f3536c4637773633045ce0061206683e11ad4ea1cd853daf4a655447714d035,08-react-native,full-text
clients/react-native/example/android/app/src/main/java/trainstar/synchroreactnative/example/MainApplication.kt,True,27,808,f41508271aaae490fdc0b49d4f511aee431de50a1bb8ee1ef4f056e1e9ada604,08-react-native,full-text
clients/react-native/example/android/app/src/main/res/drawable/rn_edit_text_material.xml,True,37,1917,738e3aaad53180caba1419a6d5db8465a0742662fe59a4bbaf05f1061cbc3390,08-react-native,full-text
clients/react-native/example/android/app/src/main/res/mipmap-hdpi/ic_launcher.png,True,,3056,ded7aabf6a56b694e486e096efd89e2f0c9067d292b634663898e352c9491f10,08-react-native,binary-structure
clients/react-native/example/android/app/src/main/res/mipmap-hdpi/ic_launcher_round.png,True,,5024,21304a0c9b00da6a72cfa31c7229c9528fc17b6e5eb4e68a969bce08c01a2fee,08-react-native,binary-structure
clients/react-native/example/android/app/src/main/res/mipmap-mdpi/ic_launcher.png,True,,2096,eef20f25fb1477d8c9df15757e764811cc503fb0777f18d0f7fb2d19178b5bf6,08-react-native,binary-structure
clients/react-native/example/android/app/src/main/res/mipmap-mdpi/ic_launcher_round.png,True,,2858,520d05f978a15ba0ccf23006a1a5691a054a02478c70cafc5ebafae76e600f0d,08-react-native,binary-structure
clients/react-native/example/android/app/src/main/res/mipmap-xhdpi/ic_launcher.png,True,,4569,e77c5045bfdb6f4bbe955b3a793bfed3baa369ce4811ae2a9103d5480637cfff,08-react-native,binary-structure
clients/react-native/example/android/app/src/main/res/mipmap-xhdpi/ic_launcher_round.png,True,,7098,2846e1a703e519791fe22f41bcb243b82f908d12e5ebcb43f020ddf9982780b0,08-react-native,binary-structure
clients/react-native/example/android/app/src/main/res/mipmap-xxhdpi/ic_launcher.png,True,,6464,eb3a34b13632e0cb3b1c0f4273035866cbe81b1b17b7178ce29d19c78d394a5e,08-react-native,binary-structure
clients/react-native/example/android/app/src/main/res/mipmap-xxhdpi/ic_launcher_round.png,True,,10676,363a569beb72e8b007bf046454612148d4c9f782b9391352059fe83179f18e30,08-react-native,binary-structure
clients/react-native/example/android/app/src/main/res/mipmap-xxxhdpi/ic_launcher.png,True,,9250,9ff27328b6916b7f75b99ef36153f154bb4724946e5654635cba2e257352c69f,08-react-native,binary-structure
clients/react-native/example/android/app/src/main/res/mipmap-xxxhdpi/ic_launcher_round.png,True,,15523,5bacd97a1b41e4413c6092cdbd83f65112a9124e823cfaa3a219c65e2761647b,08-react-native,binary-structure
clients/react-native/example/android/app/src/main/res/values/strings.xml,True,3,88,a113461886bb40745de188b8b8320807d8b9f334dd51a72cbb59c5b1b493b24a,08-react-native,full-text
clients/react-native/example/android/app/src/main/res/values/styles.xml,True,9,282,0f421dd24b8de63f7b73b98be3d51d841d024f5452ac1f70e4c2b33a62b64f68,08-react-native,full-text
clients/react-native/example/android/app/src/main/res/xml/network_security_config.xml,True,9,380,5625b75b40a49133e77e0458e73ce2754dfbdd8f574999de75470fa77e75ebfd,08-react-native,full-text
clients/react-native/example/android/build.gradle,True,32,811,73d9c3a95162734d89c4de8cf9546cf22cbe52a38760a3d516f982a80c7d4bff,08-react-native,full-text
clients/react-native/example/android/gradle.properties,True,45,2025,065482978f1859e376b1959c4a7cf6e2cf5506c5764830aeecd30d192a098dd1,08-react-native,full-text
clients/react-native/example/android/gradle/wrapper/gradle-wrapper.jar,True,,45457,76805e32c009c0cf0dd5d206bddc9fb22ea42e84db904b764f3047de095493f3,08-react-native,binary-structure
clients/react-native/example/android/gradle/wrapper/gradle-wrapper.properties,True,7,252,3e402c9f5eea1b468cf81ffe552757b0190d0a3ade2ee723e65b643109e9d987,08-react-native,full-text
clients/react-native/example/android/gradlew,True,251,8728,3238afb2aed5cb16eb7d6718077e7138059108f007b54179e9cc157c5a6e0e89,08-react-native,full-text
clients/react-native/example/android/gradlew.bat,True,99,3134,07a4bb3ec77dcc9f4b486423e6ec45f4d7d9523787b95681726c30dbba3079cd,08-react-native,full-text
clients/react-native/example/android/settings.gradle,True,6,367,33988e67e486c289bad1dde246490b96bbfac155938e67dd946a39924177363f,08-react-native,full-text
clients/react-native/example/app.json,True,4,88,0b52c7dba642768aba48646ac5134799934acb46330a2b9627b62c61287b43a4,08-react-native,full-text
clients/react-native/example/babel.config.js,True,12,296,7b9edcb4eee5962eaf9c2345388eae1988d5c9436a45e834c194d2d4156ad1d4,08-react-native,full-text
clients/react-native/example/corrupt-seed.db,True,1,45,0606725deea975e9c93a38f37b361759b994ee24e5bde961bab78a354354ecf5,08-react-native,full-text
clients/react-native/example/e2e/conformance.test.ts,True,184,6450,bb0356da1c809780fd3660c0515ec65882990dba3a13b2747b58129035c7b7b5,08-react-native,full-text
clients/react-native/example/e2e/corpus-harness.ts,True,33,1291,bd244ade912d2f1c844313a31a47df2ec0f07ee5114451806045a1130174ad93,08-react-native,full-text
clients/react-native/example/e2e/forged-cursor.test.ts,True,75,4326,ce3d164f2ef9bdab135ef9de64a59dccc0c18fbf64f3769125484ca79ec009c1,08-react-native,full-text
clients/react-native/example/e2e/jest.config.js,True,12,407,416add2eac465a60bca02e708256901f05b68d1766b388d90c3cffecd7458f3e,08-react-native,full-text
clients/react-native/example/e2e/multi-scope-provenance.test.ts,True,82,5080,8f18f6dd324ee0e58fb0ea6ae24c54c9f2975a48f1daf8ba148505eee82f127d,08-react-native,full-text
clients/react-native/example/e2e/pending-cycle.test.ts,True,210,7358,67d5ce47bfc014d06e08a7cac8a36d110190653f2e099b5353c85d09218a2bae,08-react-native,full-text
clients/react-native/example/e2e/push-response-loss.test.ts,True,199,7542,fcf31e57cc9ba323b1f2002fd9764f39bb89a0a82f3f84fd81ef649989672846,08-react-native,full-text
clients/react-native/example/e2e/queue-replay.test.ts,True,174,7560,d6344a2e6b106650fe8d1f5dd7e72c7986e6791a0fb113dc90d65f9d2b148cd0,08-react-native,full-text
clients/react-native/example/e2e/rebuild-apply.test.ts,True,87,4939,e857f0f08c1ccf260170f8be1b142083d0463d8911eae1f27807c6a01d83f6c3,08-react-native,full-text
clients/react-native/example/e2e/rebuild-cardinality.test.ts,True,77,4749,67b59b9a54e7b9b8e631a8c3b7818dc70dc209966bddd665a2b0b9df9ceb227e,08-react-native,full-text
clients/react-native/example/e2e/rebuild-requests.test.ts,True,92,5123,fb8724e8a4d131188259eac4892c91e336965ab9017d5d18d873d22a454a4aae,08-react-native,full-text
clients/react-native/example/e2e/retention-reconnect.test.ts,True,200,7760,789e9c166aa8b54abf83735ed02c54c5da380d106c23b0a5c7f2b0e0472fb945,08-react-native,full-text
clients/react-native/example/e2e/scenarioLoader.ts,True,53,1780,9440921c2bfd1cc034d12602430f930279b25b5c889a3d3b9600b42d37227602,08-react-native,full-text
clients/react-native/example/e2e/schema-check.test.ts,True,200,7018,bd85046abbf836fda633f36970da21ec9b38ef817fbfaa0912aba9151e299508,08-react-native,full-text
clients/react-native/example/e2e/schema-queued-mutation.test.ts,True,92,5335,5b29125e8e0286b99ad169ff8e6e83c4e71b9d47b203d4eae260f6b8440f7004,08-react-native,full-text
clients/react-native/example/e2e/seeded-empty-startup.test.ts,True,238,8463,0e3980fca6884fd2192e91bad39a83e9deb25fb1b17002abe9a8be5eae7fbaff,08-react-native,full-text
clients/react-native/example/e2e/serverSetup.ts,True,161,5282,fdc17adb421e685034000fd4cfb97965b23122a5199c832f79cecd1896c094d8,08-react-native,full-text
clients/react-native/example/e2e/steady-pull.test.ts,True,214,7247,bb2c2876a67b55e5a9353086781022aa1cae7416c33f392e2ae0e2e4e98bc31f,08-react-native,full-text
clients/react-native/example/e2e/sync.test.ts,True,215,6680,0c63e3f0026c43dd0c326801ef771dc2505efd92a11cf5bd8ef79d92cd77be0f,08-react-native,full-text
clients/react-native/example/e2e/warm-connect.test.ts,True,203,7011,538e893ca38bf4aa761b72da0f51acb42f858659ef527905744582d4d00c9aec,08-react-native,full-text
clients/react-native/example/index.js,True,5,171,cfbf495f77aa43f922da8e737a6f1fbb5b366e5195019e268ab20dce5ec992cd,08-react-native,full-text
clients/react-native/example/ios/.xcode.env,True,11,482,3c02dca07775b31ce4e77dfb3bb660d7c6e577474d65a6216f1ea9bef54e1ca6,08-react-native,full-text
clients/react-native/example/ios/Podfile,True,41,1215,adb8b4fb43ed6702d7384cbfe122710aad5523effce65158982e992fb318b8f3,08-react-native,full-text
clients/react-native/example/ios/Podfile.lock,True,2831,74029,7db84b330506640dab5ad53b64485612c4c4bc9795ed7e3c56b3beee95b985b8,08-react-native,full-text
clients/react-native/example/ios/SynchroReactNativeExample.xcodeproj/project.pbxproj,True,486,20289,0d1594a30b01b63ee5505d5bef3afc41919ed549858b5f5d3b53f6adca257654,08-react-native,full-text
clients/react-native/example/ios/SynchroReactNativeExample.xcodeproj/xcshareddata/xcschemes/SynchroReactNativeExample.xcscheme,True,88,3486,fb36d3e18346711a4e6bf305a8a6f4998133d25f65033e9251344808da1ceb82,08-react-native,full-text
clients/react-native/example/ios/SynchroReactNativeExample.xcworkspace/contents.xcworkspacedata,True,10,243,845b2484d1e855b20f71fbfe431c21d69a36e05cfadddfd8f82b58fbef7a4835,08-react-native,full-text
clients/react-native/example/ios/SynchroReactNativeExample/AppDelegate.swift,True,59,1662,151799e3bedd688f4b98019b5c804e245ed685faee9a033ef636e5ae2616c218,08-react-native,full-text
clients/react-native/example/ios/SynchroReactNativeExample/Images.xcassets/AppIcon.appiconset/Contents.json,True,53,849,8a18bd4a58344d5fd5ac8f51f2e1a4e3409b0c3e503ea4d0940399900aa9ffd8,08-react-native,full-text
clients/react-native/example/ios/SynchroReactNativeExample/Images.xcassets/Contents.json,True,6,63,991ae939fbd598450a066b66404e06c5ae9b7d37e9aa0026de9e318443ba46fb,08-react-native,full-text
clients/react-native/example/ios/SynchroReactNativeExample/Info.plist,True,55,1640,0f76cb519748b936b5deff2b17b2dca61079c749076c138c23cac19ba1c9d62c,08-react-native,full-text
clients/react-native/example/ios/SynchroReactNativeExample/LaunchScreen.storyboard,True,47,4249,1ea0e21e7df480bfaeec3050ab22fb0b0c914592d778aa2cec24cc574b4ac4e9,08-react-native,full-text
clients/react-native/example/ios/SynchroReactNativeExample/PrivacyInfo.xcprivacy,True,37,986,b9289ecfec677540a293fba948db7268c02b1d44943fa66b1e7a85ba0c31a252,08-react-native,full-text
clients/react-native/example/jest.config.js,True,3,48,ff34c1c382123874acdb6a54d01ba979ce59363a398abef6e4c471857cfadadc,08-react-native,full-text
clients/react-native/example/metro.config.js,True,18,470,df349c8f5894d7b877d7d172a4f5837717917b35a0646e7af32973d862d13c9a,08-react-native,full-text
clients/react-native/example/package.json,True,41,1475,1d06cc485b60c4882a156cf35cd5d691140dcf69e305866517f456ad0e588724,08-react-native,full-text
clients/react-native/example/react-native.config.js,True,21,447,c8f07411ce7ef992994ab0637ef9df8b9199668483b430b7552b25f6fc5115b5,08-react-native,full-text
clients/react-native/example/seed.db,True,,417792,19fd4ee35ee89e2b7afa4634020e9545b6f66f9a0baebdefc950cb6660a6a8f5,08-react-native,binary-structure
clients/react-native/example/seed.db.sha256,True,1,74,319f6fff6c8c5ce4b695549d8d147fa2f3f47564afd962da254dbc2015cfcd58,08-react-native,full-text
clients/react-native/example/src/App.tsx,True,1302,42684,9346eeec5fb4e2455c946543d5bdeb0d4e8858782fb10d283358ac7556f88e6a,08-react-native,full-text
clients/react-native/example/src/conformance/ConformanceHarness.tsx,True,221,6152,0c0457bd1628f824981e4aa5571026f6418e1642728d2a980d1400e6cc3424bf,08-react-native,full-text
clients/react-native/example/src/conformance/digest.test.ts,True,17,659,cbefaf54b93ebaab0a83b8cad1dd3692c42efc63e30b4a9e6e9214edddac2237,08-react-native,full-text
clients/react-native/example/src/conformance/runner.ts,True,1139,42301,6f1f2a379cdf0804ba0239e35ffcb0585d0d9201fec141eec615417b0205ca78,08-react-native,full-text
clients/react-native/example/src/conformance/types.ts,True,394,13713,58d1eef19f2d05563db2c0a00e69a4bd75d7a5a21f8cf2f3e94df160d016037d,08-react-native,full-text
clients/react-native/ios/SynchroModule.mm,True,495,20779,c442b6c5b7f7fca384dc7d41bd4c65ffa9a226e29de37e35dd8b3e2883814522,08-react-native,full-text
clients/react-native/ios/SynchroModule.swift,True,2030,73046,c2fa371acb3e794b55c33a6c9baf87fa149b01b22b54807577d5249a42ad0603,08-react-native,full-text
clients/react-native/package.json,True,159,3925,1bd49947589e8698c62e878268f7038fab4dc91f08f1ba59f1ead1663e672659,08-react-native,full-text
clients/react-native/src/NativeSynchro.ts,True,181,5525,d88bf67d2e10644bde750d7cf26d4a13e5bd9456f67d50804000924c1f7dc602,08-react-native,full-text
clients/react-native/src/SynchroClient.ts,True,1203,38441,31dd90940d2d84300ad8b86c420749a8c04f8d9c9ebac8b8172533b2a0c00a57,08-react-native,full-text
clients/react-native/src/digest.ts,True,93,3964,d83f4f6496c1eb1fcfcbdcff95b42434969bac791950e003769ce4d23613a08e,08-react-native,full-text
clients/react-native/src/errors.ts,True,445,13579,2a5ed322ebc9a838a7d5fd799f746841dd99e352cb2b3c7d1ba400266ea51651,08-react-native,full-text
clients/react-native/src/hooks/index.ts,True,3,145,caa0482e7086421ba10d3a112f4be06481cdbadc381642ba6c1e66dd6957b2dc,08-react-native,full-text
clients/react-native/src/hooks/usePendingChanges.ts,True,32,667,49184b757fcff331ce7511d7abca34d8c371390f184b5221de4964cc88a9a219,08-react-native,full-text
clients/react-native/src/hooks/useQuery.ts,True,115,3095,fd380e2043e6bba090fcb15210a33d0ac7f1838fa5bb43c2da4dd05285c1eb4d,08-react-native,full-text
clients/react-native/src/hooks/useSyncStatus.ts,True,19,498,b091719cf74cc7de6f3035402ce74619d6d73e509fc67ccdaf6f6af4e2e88741,08-react-native,full-text
clients/react-native/src/index.ts,True,82,1639,66ab0e9a4246d8a0ade5694344316ea7636afa3974c43e00d0b92e29a99b6387,08-react-native,full-text
clients/react-native/src/inspection.ts,True,226,7302,d453017b6fc35043ceffe3e10a8d852bfdb8dbcaad3e0a13d6aaa57c0eaa991b,08-react-native,full-text
clients/react-native/src/sqliteValues.ts,True,105,3298,c71eea9e77e37239cdcf0f9235ed9dfed80c89c717cd72d595bf0a4eae809050,08-react-native,full-text
clients/react-native/src/types.ts,True,372,8575,7d1cd77b98bb8f4668c8c3e948d8d2c35290384e4f2253b0566469b2e02f35bd,08-react-native,full-text
clients/react-native/tsconfig.build.json,True,4,63,e0a845fb4f9d03240dd21cda7934255a04fafd0e55c3ef0bf3c78cf4e576a507,08-react-native,full-text
clients/react-native/tsconfig.json,True,25,692,a81adfc925a671d3b9120abcce076c5156d9d73d3a17cccac5181f39f3755713,08-react-native,full-text
clients/react-native/turbo.json,True,43,1006,825a2ff78e8ad552e6f17cf892c2051f8439859cf54009d8738eec60eca0bc87,08-react-native,full-text
clients/react-native/yarn.lock,True,9644,359045,2f9430750f8425863c97b6c6f472414637436f0cd4d30f81389a68c380244883,08-react-native,full-text
clients/swift/.gitignore,True,3,35,fbd5357ebfae65e60bc6a2a35c8c2a1b66215080e1b42aaafe2b43c233d18c3c,06-swift,full-text
clients/swift/Package.swift,True,40,1066,e4212d189c04a286c0d04ee3c85d2186ee9c6331c395ea745dc1169df82358e0,06-swift,full-text
clients/swift/Sources/Synchro/ApplicationDatabase.swift,True,715,26231,eb68cfadea10902dc0858c918edba74f498027eb541b3ee93f1e098d9db93736,06-swift,full-text
clients/swift/Sources/Synchro/ChangeTracker.swift,True,848,38961,2b85ca569efefa732f1630c0f51da191ae9dcfd30d95c18bb6d9c17721e19965,06-swift,full-text
clients/swift/Sources/Synchro/ContractModels.swift,True,1232,48948,144242b50e6ddfe47c52f2cca67dd42507e97f85d7eac17bc0a0d930fa62d500,06-swift,full-text
clients/swift/Sources/Synchro/Database.swift,True,870,37884,b58f01ae3d0f886421cfeb6e44ec81fecff92a89838ca1d897675f6e08862b75,06-swift,full-text
clients/swift/Sources/Synchro/Errors.swift,True,59,2580,79eff23d56e2edde6c2b398dfdda622c9e9f75e6df859fc991ba3e3e29ddc6e2,06-swift,full-text
clients/swift/Sources/Synchro/HttpClient.swift,True,636,25994,308a582e1c0b9ff512894e0432dd8c1d4de01243f53075ddc1d9f6c8e49eb426,06-swift,full-text
clients/swift/Sources/Synchro/Inspection.swift,True,36,1111,3c6b4baade46aa2e9580235de80c4e528ed135ab7c5d5296b62cf23aa836cd25,06-swift,full-text
clients/swift/Sources/Synchro/Integrity.swift,True,840,36963,81d9332864a2f53e43d7b7f76651a27eaa1afbaf3c920b35b2c35355af9178fd,06-swift,full-text
clients/swift/Sources/Synchro/Internal/SQLiteHelpers.swift,True,121,4549,70891e6beb3bd28b8a8f3e942e293eb0735aef0da5b91f5d7cb089f1a0ee5252,06-swift,full-text
clients/swift/Sources/Synchro/Internal/SynchroMeta.swift,True,1004,38754,e85eee0fdc01b9125e5f8acad1878fb780aa3c7bf6a1c0d10eeb68cdd807677a,06-swift,full-text
clients/swift/Sources/Synchro/LocalSchema.swift,True,154,5972,4c0fb1f4c0d42831b43c38a59a408d914dfd11abd7f6d358db3c74b83ba0af98,06-swift,full-text
clients/swift/Sources/Synchro/Models.swift,True,736,24249,c5061dbb129f9b3a49329b5d67c95e4f38f705dbb40ec660a2e3125bca3803ea,06-swift,full-text
clients/swift/Sources/Synchro/PullProcessor.swift,True,1412,57930,7c5cdaf7a63bb33454a6a963d41dc02808e0a5ea2fb70d1ce2e110ee5d72ff35,06-swift,full-text
clients/swift/Sources/Synchro/PushProcessor.swift,True,1700,74191,e5a5ac481c1d7c89422b3ed328fa99172c32ef2126764b0a49ac358ec0468c84,06-swift,full-text
clients/swift/Sources/Synchro/RetryTiming.swift,True,37,1394,17144c51ca9382f2df9d35fdb94e989738e0a40621d849b41b3bb1b0452b052b,06-swift,full-text
clients/swift/Sources/Synchro/SQLiteSchema.swift,True,306,15842,40d696cdeeb35ded4b7f6fd3077499bc06af2f8d61317ea7b7cf39e990cb91fd,06-swift,full-text
clients/swift/Sources/Synchro/SchemaManager.swift,True,746,32982,d69869412c474a6ce64c3132b413fb9014b8bd49610befd650ce3df6da24c949,06-swift,full-text
clients/swift/Sources/Synchro/SchemaMigrationJournal.swift,True,404,17593,9209e445ed473ab3d7befc5c5e1e923001f3f0f6e7863c876c6cbed6d9b7d2ef,06-swift,full-text
clients/swift/Sources/Synchro/SeedDatabaseInstaller.swift,True,628,24386,0b0bd88ffd910890a91f908d1ce6428917f67778ea9db2d07f23a0a0a845060b,06-swift,full-text
clients/swift/Sources/Synchro/SyncEngine.swift,True,2243,83984,926cc8c4303d2fa6c43226a45b85bd95a399fba9248819b59c8c4d8e458adf93,06-swift,full-text
clients/swift/Sources/Synchro/SynchroClient.swift,True,790,34689,91700cba508d98efa59c413fc9be041ec9b9f49a515f4ebad09e2af2c8233f3c,06-swift,full-text
clients/swift/Sources/Synchro/SynchroConfig.swift,True,84,3013,471f30be68c18ee4638e2d9d99af9574c50fa5f1c3b8cef75f05aa0655889e71,06-swift,full-text
clients/swift/Sources/Synchro/TransportObservation.swift,True,519,18538,22e85d84b4f17529c31f91194391fc7d599f5f20128355725ee35cc6db3697fb,06-swift,full-text
clients/swift/Sources/SynchroNativeRunner/SynchroNativeRunner.swift,True,1838,71435,52d5c646689fe8a4ef2249380e4ce21fe584b7e8ed02d49ca99d386e4c5ef1b8,06-swift,full-text
clients/swift/Tests/SynchroTests/ApplicationDatabaseTests.swift,True,205,7112,f4542a6d015d79062485337f524956b0f4318efea575e512614d5381a59f5057,06-swift,full-text
clients/swift/Tests/SynchroTests/AuthoredCaptureTests.swift,True,212,9807,e9fff32fdc55bb88f16dfd8c0511a6e000a7eb5404b8ea8c76a9b4bd08be0ab8,06-swift,full-text
clients/swift/Tests/SynchroTests/ChangeTrackerTests.swift,True,411,19798,3c1dc917d8f7400949344a16034c4715cf720870290c579d410a6cffebd25278,06-swift,full-text
clients/swift/Tests/SynchroTests/ContractTests.swift,True,665,25826,bfedb5b399a076de053bd02e99792c8a82a095635e1169c5cc3f74de621c2106,06-swift,full-text
clients/swift/Tests/SynchroTests/DatabaseMigrationTests.swift,True,325,20999,e29249985d5ba3b1f044f1e73901705accd1cb34bbbf6c0e942d82a5f7fb9d5c,06-swift,full-text
clients/swift/Tests/SynchroTests/HttpClientTests.swift,True,518,19252,5deffd7f581d73e79f12ed5a5623e56eaffaccbe877e2ff47b8e5480471e269b,06-swift,full-text
clients/swift/Tests/SynchroTests/InspectionFacadeContractTests.swift,True,200,8719,d9cb0075ddfd3c43993afc95136972d876149054a680190a60a95c3808ab4b37,06-swift,full-text
clients/swift/Tests/SynchroTests/InspectionTests.swift,True,816,36188,afd69e33bb7e0bcce785b2bca1d0d430c8118ace7d02b5582420db683e6b2377,06-swift,full-text
clients/swift/Tests/SynchroTests/IntegrationTests.swift,True,488,19850,d40c97dc940e9c8d33affdcf0244f6148a91a11dce61ff3cae151bbfdcc8aa12,06-swift,full-text
clients/swift/Tests/SynchroTests/IntegrityTests.swift,True,542,22288,d6769f7a2ececcfe0568f8d4e8cc45cacf1551fb785da32d09056e455ba0952d,06-swift,full-text
clients/swift/Tests/SynchroTests/Issue49CompleteRequirementProofTests.swift,True,2176,92870,e3f047e5494e9ac948996477e36968510799bf287192a365048e3356e1753bbd,06-swift,full-text
clients/swift/Tests/SynchroTests/Issue49RequirementProofTests.swift,True,1122,48869,0a2bfd412d80085a628a7d9dd0d7aacf7d3ff5fe8d777436d38ece65f64cb6ee,06-swift,full-text
clients/swift/Tests/SynchroTests/PullProcessorTests.swift,True,2194,90029,6e68bbfd49c1d0f4c6de04f83a6d00207a21dfd58301b6227e3fd8863e23ad94,06-swift,full-text
clients/swift/Tests/SynchroTests/PushProcessorTests.swift,True,1374,57750,acc76c51c5d3d4afe436ef4e9e13b4f71881b4d4dc55ee7880931a9471e37936,06-swift,full-text
clients/swift/Tests/SynchroTests/RetryTimingTests.swift,True,40,1085,6d19899c9a42ad765dea92f1242d8d16a1a2bb9768b5bfa190609b2ec4d4516b,06-swift,full-text
clients/swift/Tests/SynchroTests/ScenarioFixtureLoader.swift,True,70,2780,18f0fe6ac5130251bc07c0a5f625a488d678da0a8547017a77b6be1354365845,06-swift,full-text
clients/swift/Tests/SynchroTests/ScenarioFixtureLoaderTests.swift,True,15,665,43c1e50e5a82e10732123d0f5d38c5769d3fdc149c695fe1d7573a86e772c26b,06-swift,full-text
clients/swift/Tests/SynchroTests/SchemaIntegrationTests.swift,True,806,32116,de45e4f7ce399cb51affcb5c2c016d4f546e2aec52e009cf65013327f521326e,06-swift,full-text
clients/swift/Tests/SynchroTests/SchemaManagerTests.swift,True,1284,59007,f726ce99ff026811ff22a769a7f6c6a95566b954c024c10e14ddce406fd45c01,06-swift,full-text
clients/swift/Tests/SynchroTests/SyncEngineTests.swift,True,3529,152646,ad46edc4d2ede19ea6ce5e9dbd1b152cdeacab5b59dac23c121f216062f64d65,06-swift,full-text
clients/swift/Tests/SynchroTests/SynchroClientTests.swift,True,632,25262,b3ad909cc7750a20f367ef888ef30a14a901039bc92cd635a8c5562a495175a9,06-swift,full-text
clients/swift/Tests/SynchroTests/TestSchemaHelpers.swift,True,328,10374,e09558a68d6a3feafc22887d278e2130731956b4b16011a2bdd1a0a383c72b6d,06-swift,full-text
clients/swift/Tests/SynchroTests/TransportObservationTests.swift,True,381,14506,888d58ff08a335ee9b9dd98e5caeb8ef3d2433dc0fef275d4063eeecc940b66b,06-swift,full-text
conformance/README.md,True,159,7301,945661ca84c222a578d51f5c00aba4144de0653bd7b4ae85777b95b96895b9b6,16-verification-framework,full-text
conformance/artifacts/inventory.json,True,113,3967,4702a5078f730f49426a750cd59de0ae22071ca33e47999744a60ecdcd6366d9,16-verification-framework,full-text
conformance/barriers/controller.go,True,282,6950,42f63a35f8f07dc2fb17b7b9ea06683dabad02682367e578572aaf79f4135b0e,16-verification-framework,full-text
conformance/barriers/controller_test.go,True,194,6086,6299348af8e9c27b67a2e697efd84515e9c60b5426be8b8bdfa537c4adeae2b1,16-verification-framework,full-text
conformance/barriers/trace.go,True,75,2044,c0c5c6bf71b25487b40fc1378df16d7a4f6b479e5cd69ca428ec26d16225cd47,16-verification-framework,full-text
conformance/barriers/types.go,True,53,1935,d82c08c896246a3feff25aa6ef5ec1f8a5bcfef8ba4464b56541d6640147448d,16-verification-framework,full-text
conformance/blackbox/compare.go,True,79,2531,d8c608860e6597cbc66997e888ac96b670ba50c785b95e4c507c19a3fa338271,09-blackbox-runtime,full-text
conformance/blackbox/configured_bounds_controls.go,True,96,3971,99f6672edeb0c9df8bd4b8a6a6e782437df997f7fd2ac1ac17b558cb6d127474,09-blackbox-runtime,full-text
conformance/blackbox/environment.go,True,917,33307,b6377d501e97052c521622b89cd9fe945b02cebbf74176dd8a2c5a1eca3399d2,09-blackbox-runtime,full-text
conformance/blackbox/environment_test.go,True,568,20716,efcaaad04df09d55c40b9ba0fa485444e0b376250acad08f1037c2d1590aa5ac,09-blackbox-runtime,full-text
conformance/blackbox/http_client.go,True,296,8927,cdd672726406823a5278ac216200807d6d0b892b6499a2a7995cad918c1d32bc,09-blackbox-runtime,full-text
conformance/blackbox/integration/core_sync_boundary_test.go,True,316,9253,5fe14a59c3dcba1a22dae9748b9449231d6ee684e97a4b33b0347b24ecca7668,10-blackbox-tests,full-text
conformance/blackbox/integration/issue49_security_proof_bindings_test.go,True,138,8327,68c834bde1bf2c794df0ceed0bcb25008a02418f8e125be37eb2e21b385d8075,10-blackbox-tests,full-text
conformance/blackbox/integration/real_baseline_test.go,True,1929,74096,4dc331ad2011c7e3428d2ace083dd9b9262dcdcc5730602c34388bc8f9183373,10-blackbox-tests,full-text
conformance/blackbox/integration/real_configured_bounds_test.go,True,379,14073,05db8f5fd99a6ec80c2c1aa5dc2aa85ce7c88a532fd371e5d25f095cf7914a37,10-blackbox-tests,full-text
conformance/blackbox/integration/real_extension_reinstall_test.go,True,161,6517,bea27e3a1d7153ed95cc70724fa5564d6e0c2e5c230af5b7c05c8a03fd0c923b,10-blackbox-tests,full-text
conformance/blackbox/integration/real_issue49_data_semantics_test.go,True,1768,68527,4591afdc3c9be359af2f681d8970212a2fc4a68a3f717a6afbea7d92936181bc,10-blackbox-tests,full-text
conformance/blackbox/integration/real_issue49_remaining_semantics_test.go,True,1570,71516,30f25326a1c7eb1c89b7f8e01e886a91f247f52e3ab0b6246b77ce53823a0830,10-blackbox-tests,full-text
conformance/blackbox/integration/real_issue49_security_completeness_test.go,True,1245,49810,0c51173d91c697484ec9a7009606e89f5b99d56fde8516a5c213ddb3ff5126d5,10-blackbox-tests,full-text
